uuid,source,orig_id,mly_sfm_cluster.id,mly_sfm_cluster.url
dc08946d-6cf8-4672-89ca-1559d5e06acf,Mapillary,917919960105182,469224655826973.0,
80fbe54f-42e5-4960-97f5-fdb12163e2a3,Mapillary,2205002276512709,2197868900577594.0,
00ffc8d5-67c7-4c33-9f5a-d182cdbc02ba,Mapillary,989394889208564,2197868900577594.0,
28ac33ac-284c-4f10-a776-405e0c97a184,Mapillary,1054154599600062,1022634162604193.0,
e1cb1d3a-7011-4b2e-9ac8-f4e44bb0c794,Mapillary,359791017143687,988066229627404.0,
d52eb03b-52c6-4512-97a1-cd2ae94fc758,Mapillary,1133524457917767,1022634162604193.0,
ab4d2d34-3502-4172-a3ac-8a97c5cb7340,Mapillary,830082825290631,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
43e8a983-c5fa-44b8-a78a-ebe5c9b93ee6,Mapillary,3882087298691898,6378155729136239.0,
ac3cb273-cc9c-4c54-b144-e5c82763bb5e,Mapillary,389590657440087,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
b43620ca-7034-4622-baf4-8d6e80fbb5e3,Mapillary,427544116934862,2197868900577594.0,
eba03ec0-c554-48cf-a95b-8d9531b02b2e,Mapillary,1870485570116518,1266816281390461.0,
e58daeb1-e9bf-4f4f-b3e7-f1179ff014c0,Mapillary,492724693161126,469224655826973.0,
04ee7fe1-6869-419d-b3bc-56a7e3faf377,Mapillary,419830677691352,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
4577349d-53d7-47ff-a6f9-d009244a9b67,Mapillary,774643361325939,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
4f6c01fc-2ef5-4b95-96e8-fe5235fc009a,Mapillary,847242716898215,809158371322783.0,
215f8480-8417-4970-87a3-221329e2f44f,Mapillary,1192925141846120,680444067598418.0,
1b3e538e-149c-42e7-afce-7af1f2e7e3c2,Mapillary,1192796198569094,1569749970423260.0,
41c892d2-577b-4a8a-88b1-b37c48827d25,Mapillary,7918949338144480,1266816281390461.0,
11bee733-c00d-4a15-989a-ffafc17f6bd3,Mapillary,1050357979768671,809158371322783.0,
0e2ef082-d32d-45cf-8c32-405140ad4ec2,Mapillary,354902134014178,1022634162604193.0,
4f97289f-c067-4d8b-a26d-9881cc077407,Mapillary,505160141864225,1160628541656852.0,
a85bbd1a-efc2-4392-97db-6430b49c48f2,Mapillary,1155794182160136,986187579755990.0,
5e6005ce-0188-48bb-bf8f-4c9c1a137a1a,Mapillary,850720333778535,1266816281390461.0,
1f5cc380-6708-48f0-b3d6-8fb3056a39c7,Mapillary,503892388863758,988066229627404.0,
a1c38a51-e2af-480d-81a5-07a01784f475,Mapillary,1157056942225897,1569749970423260.0,
9410e8db-1e1a-4836-bc32-03f3ed8e4c20,Mapillary,1387737808562579,469224655826973.0,
8bcc5a83-4026-4717-b40b-747695308684,Mapillary,1026621092127998,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
1cf9bc30-4369-4e74-894b-fb22f9c01e96,Mapillary,450622824464170,1569749970423260.0,
363053ec-493a-4a96-b6f1-2b592fe68194,Mapillary,993141272314426,7878841428863067.0,
015f1ff0-f522-4f78-9c8b-dfa710af7f8b,Mapillary,1169613884366533,1266816281390461.0,
774cc7a7-ac7f-44da-af70-b0fc2e1b5a40,Mapillary,1209990580351361,809158371322783.0,
9ebf5554-80ca-4708-87f5-1dda99d412b5,Mapillary,916524596903499,439282129021989.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An81hqM3Gcjgu2tBh08dzr8ikDY69b2LqV3InEUdcfarXT8CneJWhP9M0N4FWIx6F9nNS9mpKPmUQVB2uJomthb7vHY97l5fWEASgAnQuSBo1bjqJynCAtq6mlrvcVEneCzLRnW4tSoOXw?ccb=10-5&oh=00_AYBsF8znmSZs-aGct5AAb-xtpCfl3GvXLr3l7sz0Gc9VDw&oe=66BDF827&_nc_sid=fbd883
bdd8d012-a169-448c-b540-8503f9d14d19,Mapillary,1511617979734350,986187579755990.0,
b7a78deb-0890-431c-881a-f0648e1a13fa,Mapillary,1048397950422018,469224655826973.0,
d1827aaa-2abe-48e8-8b5f-ec5170332405,Mapillary,420895420937378,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
545ff7dd-5f69-4dba-81cc-df9f2698741d,Mapillary,490561350057125,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
dedeaa7a-5f11-42b7-9ee5-76edb118d386,Mapillary,978336720416877,2197868900577594.0,
625d234e-1164-4f5a-ad09-2be8d1c2fda7,Mapillary,449849364581195,1611386306260864.0,
5af1f6a9-c2cf-4fc1-bd03-d3800dcba165,Mapillary,1275002380129675,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
573240a6-b915-4208-8cf0-aeacfafb3fd4,Mapillary,2078771059190418,988066229627404.0,
1b8b7cf6-e083-4abe-820f-762e366ef382,Mapillary,1202633540983346,809158371322783.0,
72c180a8-12fb-4c1f-be84-fcc7adc9c05a,Mapillary,441713035424283,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
7662e3da-6df3-4deb-be14-351f99462bc8,Mapillary,493128919959234,2197868900577594.0,
a1cb7458-5e8f-47c9-bc0f-e56a7128fc69,Mapillary,918387366720865,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
3caf5fa7-1ed7-4a1f-be87-c6327396c369,Mapillary,299272716601612,1018738539272846.0,
3e0fe1b6-2ac2-499d-8ec0-5958d4ad3014,Mapillary,438875918957741,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
f3c3d59d-6a09-4a94-a5e4-be8084f26fc5,Mapillary,7728199630609317,7878841428863067.0,
3a2dc79c-24cb-4b24-8091-b57c6f36146b,Mapillary,500208902435530,1022634162604193.0,
908a8382-9d44-42ce-9333-bdd93bfc2938,Mapillary,3785876581657861,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
ee2367b3-391c-4a93-b6a1-c5a6575f0dc4,Mapillary,833683505034414,986187579755990.0,
5de00c12-a43d-4e6d-9e53-8da019d0d2a0,Mapillary,444983401840889,1569749970423260.0,
b30b7cd1-fbe4-48ce-8d67-894a687196bd,Mapillary,1676855322853433,1022634162604193.0,
c3bc0209-2f1a-497c-b14e-b33d5fdc7104,Mapillary,825081393021174,1266816281390461.0,
92965dba-168b-45fd-b9f1-29bad149339e,Mapillary,993586225416497,986187579755990.0,
7cfac314-4b4f-4519-a3bc-80b3c3da6c57,Mapillary,961583008990727,988066229627404.0,
a8f5885b-326c-43c4-889b-72363bd9d2a8,Mapillary,3676106442637514,986187579755990.0,
80e094de-9a07-41bc-8e2b-cd28880bb02c,Mapillary,496878186194172,1018738539272846.0,
3c8c8160-de79-423a-b6fb-2eb811e9c9a8,Mapillary,2259439067724249,680444067598418.0,
cf97d30d-2d52-4623-afce-074361ee0d54,Mapillary,848937973235469,1611386306260864.0,
ae653582-67db-4623-aee9-88feadaa043c,Mapillary,7731443020285165,2197868900577594.0,
55865bfb-488d-49ba-96d5-e55071abe1b4,Mapillary,446053144912284,680444067598418.0,
2c3d4fd0-2abd-4627-ae8e-5d5efa36627f,Mapillary,906175711550875,1018738539272846.0,
7aeb400a-37c7-48e6-b12f-31e467cb10df,Mapillary,1156416222230395,1022634162604193.0,
09b7a5f1-4495-4bc1-858f-3bfbb79982c4,Mapillary,1506584439933542,1569749970423260.0,
b0aaeab2-52a4-4350-a381-634065c49fb6,Mapillary,945026627307814,986187579755990.0,
414e877a-5c8b-41d4-9323-1abd9147f509,Mapillary,1454538115184341,1266816281390461.0,
3d82136f-9b77-4f64-88c2-9c16ee10d4a3,Mapillary,8484352314929284,6378155729136239.0,
6a68b8c2-fb29-400f-b47a-7bbff00dfe8e,Mapillary,485207340847455,1018738539272846.0,
182bb6f3-e141-48d4-a3bd-ebb236369cb4,Mapillary,1478886726347438,469224655826973.0,
e2b18529-6339-4461-8d82-fed0815739b5,Mapillary,452169604375369,680444067598418.0,
6a6d195e-5a1a-46ea-8f15-d277c2d4c043,Mapillary,3336444256652064,6378155729136239.0,
83c9064a-d560-4f0b-a419-d643a3e81d25,Mapillary,1214022546296978,2197868900577594.0,
e529c2fc-7c69-4750-a666-bb0508597e14,Mapillary,815426703587462,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
f90fa3ee-60bd-41a9-911e-3ddac5a67b60,Mapillary,1634505997341402,1022634162604193.0,
d533aef9-994e-4684-826e-24514e93b0d0,Mapillary,1639820100106749,829627332103353.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An-oYviIwj2tZ8DR1X5HGfETt-VBHgRai_e15c0x6LS8HCNtwJbI_pPgzcbP0eEuQD5z8NW7MeAgLF50Nursmfc7ooHbMSi1MnCpkRLbq-_fxwd2mndln3iRCXAB1O_r8r0jMmS28XEo?ccb=10-5&oh=00_AYBLdVavYz_28Uj9oUtsPF5n1loewnXRDMUWZUL8EV27hQ&oe=66BDCB07&_nc_sid=fbd883
539cf040-86f8-439b-aa16-21b038d31fb2,Mapillary,382700701467064,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
94734e27-e726-4324-82dc-0033ba6234c1,Mapillary,7727930310595171,1018738539272846.0,
f2d99262-0297-443d-957f-9d180cd69539,Mapillary,438554142387780,2197868900577594.0,
a053e7bd-f8b5-4abe-837b-2d0692d1665a,Mapillary,382440390971822,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
bf61a8e7-7f7d-4315-984d-c59387732bd9,Mapillary,1198938457777898,988066229627404.0,
4f86ddcc-3a32-4fec-971f-dde6db4552a0,Mapillary,468395955943270,809158371322783.0,
fd80127b-6df4-4edb-aaea-3c9c01f2c18a,Mapillary,443923318428827,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
7fb5b137-2c3e-4207-ae56-55b20133c96f,Mapillary,1652547135492355,1611386306260864.0,
071bb50f-8ad6-40fe-b62c-df69d337eccd,Mapillary,443942125169518,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
6cb1375d-740d-4bed-8c1e-207f0c240655,Mapillary,459432583639290,7878841428863067.0,
491c84d8-e958-4aec-a94f-d3a6565f1f28,Mapillary,1003298597623456,1266816281390461.0,
97ace650-5760-4c2a-b0d3-cbb18cb8ffa2,Mapillary,1125329695234229,986187579755990.0,
8ea4bd7b-4a73-4d1f-8a89-e6bd6c98d10e,Mapillary,934064695187445,469224655826973.0,
47fb8149-8965-4495-aa84-034392531e97,Mapillary,1147118749915091,988066229627404.0,
76ddca4b-524a-43e7-8582-88ad617372a7,Mapillary,1934783947023771,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
8c2eb540-6b5b-4d34-b2fe-7cb390304f59,Mapillary,455163110773605,809158371322783.0,
e4abc49d-9c0b-4cbd-9dd0-d03dca23454a,Mapillary,1552101762034781,680444067598418.0,
a65181bc-3dbd-49ce-9418-ca37e2e5c796,Mapillary,1558203108068020,1266816281390461.0,
5a27c87b-3e22-474e-aeba-666e9bed5c87,Mapillary,8170425626341792,809158371322783.0,
2f7925ca-b621-4993-a56a-2f5e2bc23624,Mapillary,1209458450062135,1611386306260864.0,
4a4b288a-b525-4f1b-879d-099b84aef850,Mapillary,1395555430993169,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
66f4d400-bb30-4b40-863f-af8d4bb5f41b,Mapillary,1739619153532894,469224655826973.0,
5f2e615a-21a7-48bc-842b-ec224aa25fea,Mapillary,1888184125033383,809158371322783.0,
cb0f6a3c-8e27-4d3f-9523-63e4c44288c0,Mapillary,498428466032146,1266816281390461.0,
8a1bc8e6-7b34-4f86-818b-03f2661c82ee,Mapillary,844324420911771,504212178614871.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883
35c07abf-11a5-43fe-be86-481a7edffa7e,Mapillary,355178401018376,1018738539272846.0,
8f47c19a-d362-4896-9094-ec6f3ca8beeb,Mapillary,1429937677669608,809158371322783.0,
4fd37ccf-c587-4526-9122-6e34daaa6558,Mapillary,848578727189796,1022634162604193.0,
559e8fb2-b7dd-4e12-b79a-6a48c58f68fb,Mapillary,449908754336859,2197868900577594.0,
176e5618-33a8-4b71-8c96-64c59c8ca458,Mapillary,784811903758591,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
9cc891f1-992f-4c3f-aa9c-e2381e9fac31,Mapillary,1383573398885918,1022634162604193.0,
042679f6-b7ef-4c99-aecf-c777164c84f7,Mapillary,1000982534836553,469224655826973.0,
9e64d332-8ad1-4604-8405-dc174feea882,Mapillary,26124143797233482,1569749970423260.0,
9e7a221a-8ba1-45bb-84a1-5acdf2ce15d4,Mapillary,494297043119999,469224655826973.0,
25ab97dd-8aa0-49e4-995a-0252b6f9b44f,Mapillary,478405308109029,1160628541656852.0,
c96c222e-8797-4977-aa6c-0863b3ee3141,Mapillary,470524319253774,988066229627404.0,
d3d70869-7e66-42b9-99e8-4f7c2c644887,Mapillary,814696433945860,1022634162604193.0,
fa9fd6a1-2dfa-4a9e-ad49-2a065d2c43df,Mapillary,3494383587527418,6378155729136239.0,
784238a8-74c2-458f-8ff8-5d29ccf8de14,Mapillary,361942506923155,7878841428863067.0,
8675073f-a055-4e72-92c4-57309f5213bc,Mapillary,403467746051574,986187579755990.0,
febb6b2f-dc5a-403f-9ee2-b81b1ee67543,Mapillary,1085420492779503,1611386306260864.0,
8e466cc0-6742-4bb8-ac52-05a4a08112a3,Mapillary,492240959973371,1022634162604193.0,
2d17d28f-7229-4e90-bfc7-9de038e8aaf6,Mapillary,444863081698423,1018738539272846.0,
0eb60031-39e8-40d7-9469-3c28ffef6c26,Mapillary,1713668119465450,469224655826973.0,
ce4bc4e4-ab64-4c23-9b0b-9215047cf0d9,Mapillary,1388086711859233,809158371322783.0,
a073caa3-3e1a-45fe-9feb-5a5f8ac25f75,Mapillary,1474813293407264,1018738539272846.0,
1e9c5d1b-ade7-4ee7-a1a3-6269e7ae7208,Mapillary,804672768471024,1569749970423260.0,
65c34724-dcf0-4930-84b7-59eee7478e4b,Mapillary,501959492176201,2197868900577594.0,
78499d56-21fb-4d8e-9c38-b48b1ef0551b,Mapillary,1198864671532104,986187579755990.0,
72f46cab-3e75-4b05-90a3-42d3115d3342,Mapillary,1508426756412656,469224655826973.0,
66183620-6a29-4425-9b2e-29b196e3a353,Mapillary,1200808354672502,1554489278745575.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9h0ZsZSl7Y2j0ZliUhXenlCHhFUe47nFlAUtQoLgbdsUP0u8S_rx_skSUFFxvXWhCmezlm6VRNwhECaJFT0mmOpDK4tGNGGrV1YSfXtUaxbYA9fNw16ypJ-UtQzRGs1jKMaLR7R5913Q?ccb=10-5&oh=00_AYDucHyXb0coCmMIKs3SK2Y_aV40k9RHc20wmxsshwyIjA&oe=66BDC1F6&_nc_sid=fbd883
db360d25-35a5-44a8-b8c9-cf745161d257,Mapillary,1669178303926276,1018738539272846.0,
186cddd6-de97-43fc-b554-47ac1ddf585b,Mapillary,403070532056105,1022634162604193.0,
2565b8cd-e417-4147-92d5-dfc11f5c5a3e,Mapillary,357548954048260,6378155729136239.0,
11d38da3-c9ef-434b-9d72-7ef94bbf8b8c,Mapillary,8168377563173234,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
e8a699d6-420d-4f7e-b48f-1bbaa176a524,Mapillary,882032690421035,469224655826973.0,
68cf4a3c-a8bd-442d-9d7f-8ff8300fa44d,Mapillary,1228352854997955,986187579755990.0,
6aaaadbb-4feb-4cf4-b69a-98c0220ca99a,Mapillary,491200340049511,1018738539272846.0,
46ea09c6-2341-427c-bf60-d694f72d7726,Mapillary,991072882726578,6378155729136239.0,
e2fe6c37-ae6a-41cd-af7a-ebe1cb6e6a19,Mapillary,1037606957991330,2197868900577594.0,
cdbf98af-5320-4279-be25-9f71ec9fd132,Mapillary,1434237337236318,1266816281390461.0,
7d1d257b-c9c8-4826-978c-1f4e15903343,Mapillary,1532460977369708,1160628541656852.0,
27421a29-b5b7-4013-81a2-4618756d1a74,Mapillary,791409799685363,1569749970423260.0,
f73b8341-b95e-4e1a-b322-c6c2a1ea45c9,Mapillary,735003575286990,2197868900577594.0,
0a9478ae-dab2-40ea-9deb-cf59c4dbdc8c,Mapillary,1033698754854322,486601897187529.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9BDsv9vbgNB9Bx6pyGG192hQmm9M-wv-rxVW5NTNpbUyohZeXH8jbrhw706EZ9CrSy6vzqft1UEtVMFELQXl1zLr3Esw2jQIgf7YOOb1b8j4aepXaBJiEAgaWjlCPrC-tlTcRPoj7Msg?ccb=10-5&oh=00_AYBOR-P-MgDY9kkmgf-k7Zl7jqb1eyAPyCyQ1yfvqhu0DQ&oe=66BDE622&_nc_sid=fbd883
62957426-77dd-4689-a8b4-2f8c710f8d14,Mapillary,776473198017752,6378155729136239.0,
d8cdcfdb-3a45-4868-afa3-8b0310b58dec,Mapillary,492644000093279,1022634162604193.0,
0b70f92c-2999-41e4-8031-c827fda88ba0,Mapillary,1052706186425712,1266816281390461.0,
fb996323-fd53-4fdd-b22c-762e89bde1bb,Mapillary,804377195142605,6378155729136239.0,
3359115e-12a2-40fc-a376-20f72a494129,Mapillary,291640407365304,439282129021989.0,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An81hqM3Gcjgu2tBh08dzr8ikDY69b2LqV3InEUdcfarXT8CneJWhP9M0N4FWIx6F9nNS9mpKPmUQVB2uJomthb7vHY97l5fWEASgAnQuSBo1bjqJynCAtq6mlrvcVEneCzLRnW4tSoOXw?ccb=10-5&oh=00_AYBsF8znmSZs-aGct5AAb-xtpCfl3GvXLr3l7sz0Gc9VDw&oe=66BDF827&_nc_sid=fbd883
